"","SubjectNo","Familiarity","TargetPosition","seg.z","headingErr"
"483","S103","Unfamiliar","Unknown",5.01,7.84881896273234
"484","S103","Unfamiliar","Unknown",5.065,7.84359767969471
"485","S103","Unfamiliar","Unknown",5.12,7.81780473290132
"486","S103","Unfamiliar","Unknown",5.175,7.75696830404248
"487","S103","Unfamiliar","Unknown",5.23,7.66361142692551
"488","S103","Unfamiliar","Unknown",5.285,7.53285000258313
"489","S103","Unfamiliar","Unknown",5.34,7.38585467999831
"490","S103","Unfamiliar","Unknown",5.395,7.26528553837171
"491","S103","Unfamiliar","Unknown",5.45,7.20206489948154
"492","S103","Unfamiliar","Unknown",5.505,7.20237352068631
"493","S103","Unfamiliar","Unknown",5.56,7.2481475633906
"494","S103","Unfamiliar","Unknown",5.615,7.31293852178955
"495","S103","Unfamiliar","Unknown",5.67,7.39442521901568
"496","S103","Unfamiliar","Unknown",5.725,7.47464170410234
"497","S103","Unfamiliar","Unknown",5.78,7.53803942085535
"498","S103","Unfamiliar","Unknown",5.835,7.57912977575033
"499","S103","Unfamiliar","Unknown",5.89,7.5590332582078
"500","S103","Unfamiliar","Unknown",5.945,7.56388322957336
"501","S104","Unfamiliar","Unknown",0.5,8.4874804638466
"502","S104","Unfamiliar","Unknown",0.555,9.00630997646034
"503","S104","Unfamiliar","Unknown",0.61,9.32372692603612
"504","S104","Unfamiliar","Unknown",0.665,9.49714303994739
"505","S104","Unfamiliar","Unknown",0.72,9.63933176505871
"506","S104","Unfamiliar","Unknown",0.775,9.83959761053233
"507","S104","Unfamiliar","Unknown",0.83,10.1725723962236
"508","S104","Unfamiliar","Unknown",0.885,10.4930369273809
"509","S104","Unfamiliar","Unknown",0.94,10.4751188423828
"510","S104","Unfamiliar","Unknown",0.995,10.4285540835386
"511","S104","Unfamiliar","Unknown",1.05,10.4908636228731
"512","S104","Unfamiliar","Unknown",1.105,10.6048495094334
"513","S104","Unfamiliar","Unknown",1.16,10.7932877493212
"514","S104","Unfamiliar","Unknown",1.215,11.0770605776955
"515","S104","Unfamiliar","Unknown",1.27,11.3886264861095
"516","S104","Unfamiliar","Unknown",1.325,11.6181545813719
"517","S104","Unfamiliar","Unknown",1.38,11.9156263785657
"518","S104","Unfamiliar","Unknown",1.435,12.3522516938064
"519","S104","Unfamiliar","Unknown",1.49,12.7541820436909
"520","S104","Unfamiliar","Unknown",1.545,12.9285937028733
"521","S104","Unfamiliar","Unknown",1.6,12.7558431400434
"522","S104","Unfamiliar","Unknown",1.655,12.4952252121057
"523","S104","Unfamiliar","Unknown",1.71,12.3833213412153
"524","S104","Unfamiliar","Unknown",1.765,12.2760070713446
"525","S104","Unfamiliar","Unknown",1.82,12.0860145094334
"526","S104","Unfamiliar","Unknown",1.875,11.7530570148866
"527","S104","Unfamiliar","Unknown",1.93,11.1353314689922
"528","S104","Unfamiliar","Unknown",1.985,10.2422050596486
"529","S104","Unfamiliar","Unknown",2.04,9.35929518783572
"530","S104","Unfamiliar","Unknown",2.095,8.69134050707429
"531","S104","Unfamiliar","Unknown",2.15,8.14342830780983
"532","S104","Unfamiliar","Unknown",2.205,7.49623628627122
"533","S104","Unfamiliar","Unknown",2.26,6.64606323547152
"534","S104","Unfamiliar","Unknown",2.315,5.87365332000888
"535","S104","Unfamiliar","Unknown",2.37,5.64548607112203
"536","S104","Unfamiliar","Unknown",2.425,6.29089050635351
"537","S104","Unfamiliar","Unknown",2.48,7.55141964354356
"538","S104","Unfamiliar","Unknown",2.535,8.70024760924977
"539","S104","Unfamiliar","Unknown",2.59,9.29461137859973
"540","S104","Unfamiliar","Unknown",2.645,9.71969463454666
"541","S104","Unfamiliar","Unknown",2.7,10.2470514032325
"542","S104","Unfamiliar","Unknown",2.755,10.7976445000419
"543","S104","Unfamiliar","Unknown",2.81,11.3344540636596
"544","S104","Unfamiliar","Unknown",2.865,11.8253230170497
"545","S104","Unfamiliar","Unknown",2.92,12.1836394638493
"546","S104","Unfamiliar","Unknown",2.975,12.3705259504031
"547","S104","Unfamiliar","Unknown",3.03,12.4207551884178
"548","S104","Unfamiliar","Unknown",3.085,12.3604374214077
"549","S104","Unfamiliar","Unknown",3.14,12.2424429488875
"550","S104","Unfamiliar","Unknown",3.195,12.1366678555236
"551","S104","Unfamiliar","Unknown",3.25,12.0896463265099
"552","S104","Unfamiliar","Unknown",3.305,12.0311459538376
"553","S104","Unfamiliar","Unknown",3.36,11.8446524536631
"554","S104","Unfamiliar","Unknown",3.415,11.5424167840659
"555","S104","Unfamiliar","Unknown",3.47,11.1709877815809
"556","S104","Unfamiliar","Unknown",3.525,10.7438402731289
"557","S104","Unfamiliar","Unknown",3.58,10.334734130706
"558","S104","Unfamiliar","Unknown",3.635,10.0580115972819
"559","S104","Unfamiliar","Unknown",3.69,9.96721319469351
"560","S104","Unfamiliar","Unknown",3.745,9.99134743810083
"561","S104","Unfamiliar","Unknown",3.8,10.0100768328737
"562","S104","Unfamiliar","Unknown",3.855,9.95869956149726
"563","S104","Unfamiliar","Unknown",3.91,9.87516466712206
"564","S104","Unfamiliar","Unknown",3.965,9.84293634310181
"565","S104","Unfamiliar","Unknown",4.02,9.93221735241405
"566","S104","Unfamiliar","Unknown",4.075,10.1468113872497
"567","S104","Unfamiliar","Unknown",4.13,10.4362457854023
"568","S104","Unfamiliar","Unknown",4.185,10.7134752423279
"569","S104","Unfamiliar","Unknown",4.24,10.9282052217559
"570","S104","Unfamiliar","Unknown",4.295,11.0166979116651
"571","S104","Unfamiliar","Unknown",4.35,10.8832198305787
"572","S104","Unfamiliar","Unknown",4.405,10.5482906124362
"573","S104","Unfamiliar","Unknown",4.46,10.1579134118803
"574","S104","Unfamiliar","Unknown",4.515,9.78001013573291
"575","S104","Unfamiliar","Unknown",4.57,9.4067862180018
"576","S104","Unfamiliar","Unknown",4.625,9.04476229324063
"577","S104","Unfamiliar","Unknown",4.68,8.72180248479031
"578","S104","Unfamiliar","Unknown",4.735,8.4447108512887
"579","S104","Unfamiliar","Unknown",4.79,8.23852120858254
"580","S104","Unfamiliar","Unknown",4.845,8.10907587277704
"581","S104","Unfamiliar","Unknown",4.9,8.10608290951984
"582","S104","Unfamiliar","Unknown",4.955,8.40557664516851
"583","S104","Unfamiliar","Unknown",5.01,8.9021995447571
"584","S104","Unfamiliar","Unknown",5.065,9.36986334475244
"585","S104","Unfamiliar","Unknown",5.12,9.76147642550385
"586","S104","Unfamiliar","Unknown",5.175,10.1360317028247
"587","S104","Unfamiliar","Unknown",5.23,10.5573052215047
"588","S104","Unfamiliar","Unknown",5.285,11.0088682393203
"589","S104","Unfamiliar","Unknown",5.34,11.3863069330225
"590","S104","Unfamiliar","Unknown",5.395,11.6923171814238
"591","S104","Unfamiliar","Unknown",5.45,11.9953081692564
"592","S104","Unfamiliar","Unknown",5.505,12.2748864163714
"593","S104","Unfamiliar","Unknown",5.56,12.4948351650956
"594","S104","Unfamiliar","Unknown",5.615,12.6072034829453
"595","S104","Unfamiliar","Unknown",5.67,12.4955276279987
"596","S104","Unfamiliar","Unknown",5.725,12.059178175231
"597","S104","Unfamiliar","Unknown",5.78,11.4597894928061
"598","S104","Unfamiliar","Unknown",5.835,10.770455507477
"599","S104","Unfamiliar","Unknown",5.89,9.78641121929549
"600","S104","Unfamiliar","Unknown",5.945,8.23740333442432
"601","S11","Familiar","Known",0.5,5.83684207790772
"602","S11","Familiar","Known",0.555,6.19725372367643
"603","S11","Familiar","Known",0.61,6.47902367746011
"604","S11","Familiar","Known",0.665,6.68185385849536
"605","S11","Familiar","Known",0.72,6.80775449205564
"606","S11","Familiar","Known",0.775,6.88119584045589
"607","S11","Familiar","Known",0.83,6.9353545444933
"608","S11","Familiar","Known",0.885,6.98524937410985
"609","S11","Familiar","Known",0.94,7.04295288941972
"610","S11","Familiar","Known",0.995,7.10296756919834
"611","S11","Familiar","Known",1.05,7.14595405657574
"612","S11","Familiar","Known",1.105,7.17264207145431
"613","S11","Familiar","Known",1.16,7.17058168410905
"614","S11","Familiar","Known",1.215,7.12489675361825
"615","S11","Familiar","Known",1.27,7.04480263719085
"616","S11","Familiar","Known",1.325,6.93248987506164
"617","S11","Familiar","Known",1.38,6.80224316658322
"618","S11","Familiar","Known",1.435,6.67371600057467
"619","S11","Familiar","Known",1.49,6.55464649890347
"620","S11","Familiar","Known",1.545,6.45308068745839
"621","S11","Familiar","Known",1.6,6.37188709929437
"622","S11","Familiar","Known",1.655,6.31632067083579
"623","S11","Familiar","Known",1.71,6.27432040890638
"624","S11","Familiar","Known",1.765,6.2412956268258
"625","S11","Familiar","Known",1.82,6.2050604056457
"626","S11","Familiar","Known",1.875,6.14733429922982
"627","S11","Familiar","Known",1.93,6.07305138076709
"628","S11","Familiar","Known",1.985,5.98454955155041
"629","S11","Familiar","Known",2.04,5.87750306998852
"630","S11","Familiar","Known",2.095,5.76694057591932
"631","S11","Familiar","Known",2.15,5.65187020966396
"632","S11","Familiar","Known",2.205,5.54246641663045
"633","S11","Familiar","Known",2.26,5.45638498811855
"634","S11","Familiar","Known",2.315,5.39848589906095
"635","S11","Familiar","Known",2.37,5.3809031501022
"636","S11","Familiar","Known",2.425,5.39813111789744
"637","S11","Familiar","Known",2.48,5.45141206811535
"638","S11","Familiar","Known",2.535,5.5478018209308
"639","S11","Familiar","Known",2.59,5.70926844682218
"640","S11","Familiar","Known",2.645,5.92439528886459
"641","S11","Familiar","Known",2.7,6.19966754347478
"642","S11","Familiar","Known",2.755,6.55507053389597
"643","S11","Familiar","Known",2.81,6.97179600267332
"644","S11","Familiar","Known",2.865,7.39466503268546
"645","S11","Familiar","Known",2.92,7.79421857767883
"646","S11","Familiar","Known",2.975,8.14554275783662
"647","S11","Familiar","Known",3.03,8.40940263880822
"648","S11","Familiar","Known",3.085,8.61211277575521
"649","S11","Familiar","Known",3.14,8.7461091753942
"650","S11","Familiar","Known",3.195,8.8366874163631
"651","S11","Familiar","Known",3.25,8.9055252967629
"652","S11","Familiar","Known",3.305,8.94388537296563
"653","S11","Familiar","Known",3.36,8.98317450480191
"654","S11","Familiar","Known",3.415,9.01701859855416
"655","S11","Familiar","Known",3.47,9.03532720278553
"656","S11","Familiar","Known",3.525,9.03700615557546
"657","S11","Familiar","Known",3.58,9.00131731116459
"658","S11","Familiar","Known",3.635,8.9185789374954
"659","S11","Familiar","Known",3.69,8.79570059243102
"660","S11","Familiar","Known",3.745,8.64789958729229
"661","S11","Familiar","Known",3.8,8.49558094413455
"662","S11","Familiar","Known",3.855,8.37198945093385
"663","S11","Familiar","Known",3.91,8.27624579424599
"664","S11","Familiar","Known",3.965,8.21229804509636
"665","S11","Familiar","Known",4.02,8.15455090041742
"666","S11","Familiar","Known",4.075,8.06938401920674
"667","S11","Familiar","Known",4.13,7.97560445179434
"668","S11","Familiar","Known",4.185,7.85254510830479
"669","S11","Familiar","Known",4.24,7.70854438951064
"670","S11","Familiar","Known",4.295,7.56910318981739
"671","S11","Familiar","Known",4.35,7.41562416379337
"672","S11","Familiar","Known",4.405,7.26622232875578
"673","S11","Familiar","Known",4.46,7.14001170457169
"674","S11","Familiar","Known",4.515,7.02985848035544
"675","S11","Familiar","Known",4.57,6.94102721067764
"676","S11","Familiar","Known",4.625,6.88505091388896
"677","S11","Familiar","Known",4.68,6.86231535994915
"678","S11","Familiar","Known",4.735,6.87778045729066
"679","S11","Familiar","Known",4.79,6.93623259563211
"680","S11","Familiar","Known",4.845,7.0312198307763
"681","S11","Familiar","Known",4.9,7.15954808955594
"682","S11","Familiar","Known",4.955,7.32736913478922
"683","S11","Familiar","Known",5.01,7.53911823903263
"684","S11","Familiar","Known",5.065,7.78948854591657
"685","S11","Familiar","Known",5.12,8.06429462238753
"686","S11","Familiar","Known",5.175,8.36216822134208
"687","S11","Familiar","Known",5.23,8.66615648535488
"688","S11","Familiar","Known",5.285,8.97358235317602
"689","S11","Familiar","Known",5.34,9.25906872496296
"690","S11","Familiar","Known",5.395,9.4988956824729
"691","S11","Familiar","Known",5.45,9.66659358340573
"692","S11","Familiar","Known",5.505,9.7447495734024
"693","S11","Familiar","Known",5.56,9.7153026710976
"694","S11","Familiar","Known",5.615,9.54442211533937
"695","S11","Familiar","Known",5.67,9.23868080827078
"696","S11","Familiar","Known",5.725,8.81817595710777
"697","S11","Familiar","Known",5.78,8.32301341405942
"698","S11","Familiar","Known",5.835,7.79485238511543
"699","S11","Familiar","Known",5.89,7.24537283777926
"700","S11","Familiar","Known",5.945,6.71687290773556
"701","S112","Unfamiliar","Unknown",0.5,9.25352693518144
"702","S112","Unfamiliar","Unknown",0.555,9.29106576054996
"703","S112","Unfamiliar","Unknown",0.61,9.32639025720267
"704","S112","Unfamiliar","Unknown",0.665,9.34751247848858
"705","S112","Unfamiliar","Unknown",0.72,9.36257946709679
"706","S112","Unfamiliar","Unknown",0.775,9.3671994287331
"707","S112","Unfamiliar","Unknown",0.83,9.34117179503921
"708","S112","Unfamiliar","Unknown",0.885,9.27967682093729
"709","S112","Unfamiliar","Unknown",0.94,9.19419453825093
"710","S112","Unfamiliar","Unknown",0.995,9.07466934644076
"711","S112","Unfamiliar","Unknown",1.05,8.92355396870111
"712","S112","Unfamiliar","Unknown",1.105,8.76312043419031
"713","S112","Unfamiliar","Unknown",1.16,8.59537159287882
"714","S112","Unfamiliar","Unknown",1.215,8.42598250972118
"715","S112","Unfamiliar","Unknown",1.27,8.26275576191689
"716","S112","Unfamiliar","Unknown",1.325,8.11476551477663
"717","S112","Unfamiliar","Unknown",1.38,7.98880944978039
"718","S112","Unfamiliar","Unknown",1.435,7.88515952596818
"719","S112","Unfamiliar","Unknown",1.49,7.80754812042811
"720","S112","Unfamiliar","Unknown",1.545,7.7560191466638
"721","S112","Unfamiliar","Unknown",1.6,7.73002496866219
"722","S112","Unfamiliar","Unknown",1.655,7.72464938025338
"723","S112","Unfamiliar","Unknown",1.71,7.72956465885876
"724","S112","Unfamiliar","Unknown",1.765,7.76074994030154
"725","S112","Unfamiliar","Unknown",1.82,7.80681113594839
"726","S112","Unfamiliar","Unknown",1.875,7.86130855612126
"727","S112","Unfamiliar","Unknown",1.93,7.91490954307107
"728","S112","Unfamiliar","Unknown",1.985,7.94994659979166
"729","S112","Unfamiliar","Unknown",2.04,7.98980938380003
"730","S112","Unfamiliar","Unknown",2.095,8.02690292349734
"731","S112","Unfamiliar","Unknown",2.15,8.04387582977358
"732","S112","Unfamiliar","Unknown",2.205,8.05481537694455
"733","S112","Unfamiliar","Unknown",2.26,8.07128417904137
"734","S112","Unfamiliar","Unknown",2.315,8.07888248539542
"735","S112","Unfamiliar","Unknown",2.37,8.08738687313212
"736","S112","Unfamiliar","Unknown",2.425,8.11206551081089
"737","S112","Unfamiliar","Unknown",2.48,8.13978311791526
"738","S112","Unfamiliar","Unknown",2.535,8.17694533631152
"739","S112","Unfamiliar","Unknown",2.59,8.20931374706057
"740","S112","Unfamiliar","Unknown",2.645,8.24808155506764
"741","S112","Unfamiliar","Unknown",2.7,8.2992060965057
"742","S112","Unfamiliar","Unknown",2.755,8.35486743296171
"743","S112","Unfamiliar","Unknown",2.81,8.41970344120497
"744","S112","Unfamiliar","Unknown",2.865,8.49306738721624
"745","S112","Unfamiliar","Unknown",2.92,8.5869398200334
"746","S112","Unfamiliar","Unknown",2.975,8.68286468609015
"747","S112","Unfamiliar","Unknown",3.03,8.78675010427659
"748","S112","Unfamiliar","Unknown",3.085,8.90490083833363
"749","S112","Unfamiliar","Unknown",3.14,9.02273568711739
"750","S112","Unfamiliar","Unknown",3.195,9.13984807846984
"751","S112","Unfamiliar","Unknown",3.25,9.25482332669862
"752","S112","Unfamiliar","Unknown",3.305,9.36447835869213
"753","S112","Unfamiliar","Unknown",3.36,9.46519680942963
"754","S112","Unfamiliar","Unknown",3.415,9.55793600584906
"755","S112","Unfamiliar","Unknown",3.47,9.64793584059801
"756","S112","Unfamiliar","Unknown",3.525,9.74177397358227
"757","S112","Unfamiliar","Unknown",3.58,9.83581396340679
"758","S112","Unfamiliar","Unknown",3.635,9.94073828278714
"759","S112","Unfamiliar","Unknown",3.69,10.0664676616435
"760","S112","Unfamiliar","Unknown",3.745,10.208817642543
"761","S112","Unfamiliar","Unknown",3.8,10.3606040015034
"762","S112","Unfamiliar","Unknown",3.855,10.5056120417054
"763","S112","Unfamiliar","Unknown",3.91,10.6462731806876
"764","S112","Unfamiliar","Unknown",3.965,10.7864749313238
"765","S112","Unfamiliar","Unknown",4.02,10.9157825478697
"766","S112","Unfamiliar","Unknown",4.075,11.0154035634854
"767","S112","Unfamiliar","Unknown",4.13,11.0804005222708
"768","S112","Unfamiliar","Unknown",4.185,11.1122342656685
"769","S112","Unfamiliar","Unknown",4.24,11.1170627666976
"770","S112","Unfamiliar","Unknown",4.295,11.1022644272161
"771","S112","Unfamiliar","Unknown",4.35,11.0729055870058
"772","S112","Unfamiliar","Unknown",4.405,11.0376525531301
"773","S112","Unfamiliar","Unknown",4.46,11.0007757021406
"774","S112","Unfamiliar","Unknown",4.515,10.9656987386127
"775","S112","Unfamiliar","Unknown",4.57,10.9331569590919
"776","S112","Unfamiliar","Unknown",4.625,10.9011286494141
"777","S112","Unfamiliar","Unknown",4.68,10.868695232939
"778","S112","Unfamiliar","Unknown",4.735,10.8375091697521
"779","S112","Unfamiliar","Unknown",4.79,10.8082320266698
"780","S112","Unfamiliar","Unknown",4.845,10.7650408803179
"781","S112","Unfamiliar","Unknown",4.9,10.7249726733187
"782","S112","Unfamiliar","Unknown",4.955,10.6871961269342
"783","S112","Unfamiliar","Unknown",5.01,10.6523269468467
"784","S112","Unfamiliar","Unknown",5.065,10.6171941266197
"785","S112","Unfamiliar","Unknown",5.12,10.5693194119592
"786","S112","Unfamiliar","Unknown",5.175,10.5284413532898
"787","S112","Unfamiliar","Unknown",5.23,10.4898412924061
"788","S112","Unfamiliar","Unknown",5.285,10.4596476567312
"789","S112","Unfamiliar","Unknown",5.34,10.4404538063665
"790","S112","Unfamiliar","Unknown",5.395,10.4319208645758
"791","S112","Unfamiliar","Unknown",5.45,10.4573392764155
"792","S112","Unfamiliar","Unknown",5.505,10.5237742354626
"793","S112","Unfamiliar","Unknown",5.56,10.6299689019618
"794","S112","Unfamiliar","Unknown",5.615,10.7856813952202
"795","S112","Unfamiliar","Unknown",5.67,10.9930551868983
"796","S112","Unfamiliar","Unknown",5.725,11.2649616766021
"797","S112","Unfamiliar","Unknown",5.78,11.6073628250406
"798","S112","Unfamiliar","Unknown",5.835,11.9983932499353
"799","S112","Unfamiliar","Unknown",5.89,12.447636413189
"800","S112","Unfamiliar","Unknown",5.945,12.9618927027528
"801","S113","Unfamiliar","Unknown",0.5,12.6970634362019
"802","S113","Unfamiliar","Unknown",0.555,12.8436578363098
